data,PETR4_in_precision,PETR4_rend_decisao_in_precision,VALE3_in_precision,VALE3_rend_decisao_in_precision,ITUB4_in_precision,ITUB4_rend_decisao_in_precision
2020-10-16,1.0,0.0045872463820778,0.0,0.0,1.0,-0.0184177597422005
2020-10-19,1.0,0.0163099808217689,0.0,0.0,1.0,0.0025114678842559
2020-10-20,1.0,0.0331295414176259,1.0,0.0,1.0,0.0374149912859988
2020-10-21,0.0,0.0084324832513011,1.0,0.0253041403278062,1.0,0.028029659390727
2020-10-22,1.0,0.0337300998166075,0.0,0.0060212295457852,1.0,0.0549450692396574
2020-10-23,0.0,0.0095510713799333,0.0,0.0123593619357174,0.0,0.0154440317436874
2020-10-26,0.0,-0.0195797605679765,0.0,0.0053874238574911,1.0,-0.0015443966795763
2020-10-27,0.0,-0.0272206819110364,0.0,-0.0033275176170396,0.0,0.0104247262980833
2020-10-28,1.0,-0.0716333565450662,0.0,0.0,1.0,-0.0571428719880968
2020-10-29,1.0,0.0510037661759445,1.0,0.0,1.0,0.0195080314158497
2020-10-30,1.0,0.0208985843064535,0.0,0.0098705366908664,1.0,0.0148430937456862
2020-11-03,1.0,0.0199896233911515,0.0,0.0249190762752706,1.0,0.032041983868327
2020-11-04,1.0,0.0287032169211118,0.0,0.0,1.0,0.0094117861119756
2020-11-05,1.0,0.0020051082640465,0.0,0.0,1.0,0.0172548972555802
2020-11-06,1.0,0.0,0.0,0.0,1.0,0.012549070124155
2020-11-09,1.0,0.1373434262453922,0.0,0.0,1.0,0.0988235564020561
2020-11-10,1.0,0.057560589366358,1.0,0.0,1.0,0.0542495176861386
2020-11-11,0.0,0.000428321961582,0.0,0.0117125649919728,1.0,0.0083449423655606
2020-11-12,0.0,-0.0226980394980826,0.0,0.0093383892778792,1.0,0.003129338774113
2020-11-13,0.0,-0.0235545393990673,1.0,0.0058562950665421,1.0,-0.0055632754264108
2020-11-16,1.0,0.0119914306803248,1.0,0.0341880397749477,1.0,0.0288595095407219
2020-11-17,1.0,0.0472884597063361,0.0,0.0509259469204999,1.0,0.008171622035436
2020-11-18,1.0,0.0058358329761079,0.0,0.0,0.0,0.0068096468709487
2020-11-19,1.0,-0.0020841960243273,0.0,0.0,0.0,0.0010214670638976
2020-11-20,1.0,0.0,0.0,0.0,1.0,-0.0132788428791792
2020-11-23,1.0,0.0462693479920479,1.0,0.0,1.0,0.0124783645184161
2020-11-24,1.0,0.0401716557164163,1.0,0.0540464553274537,1.0,0.0461005322107046
2020-11-25,1.0,0.0114504791708943,1.0,0.0284552780783737,1.0,0.0057393829984499
2020-11-26,0.0,-0.0095419590127037,1.0,0.0156457232978671,1.0,-0.0094530747010839
2020-11-27,0.0,-0.0053434457048542,1.0,0.0445505241412816,1.0,0.0057393829984499
2020-11-30,0.0,-0.0122136818651308,1.0,0.0064679630513426,1.0,-0.0141796120516258
2020-12-01,1.0,0.0,1.0,0.0336081100602455,1.0,0.0488812020909823
2020-12-02,1.0,0.0351562843804158,1.0,0.0043263213137409,1.0,0.0106951745531511
2020-12-03,1.0,0.0282982798963731,1.0,0.0018541461205918,1.0,0.0320855798156617
2020-12-04,1.0,0.0139757120412366,1.0,0.0220024789882976,1.0,0.0062872160551796
2020-12-07,1.0,0.0220668746917995,1.0,0.0069158127681042,1.0,0.0277961423485495
2020-12-08,1.0,0.0123088304873759,1.0,0.0106770348065144,1.0,0.0226675471676867
2020-12-09,1.0,0.0059678303875295,1.0,0.0171075155465534,1.0,0.0115169290990313
2020-12-10,1.0,0.0518462555837477,1.0,0.0339723554429699,1.0,0.043764374806493
2020-12-11,1.0,0.0127318673099558,1.0,0.0077995663787384,1.0,0.0099454454844319
2020-12-14,1.0,0.0283739001858107,1.0,0.0070905234221067,1.0,0.014757778639453
2020-12-15,1.0,0.0068344649712802,1.0,0.0089813234109492,1.0,0.0073788893197266
2020-12-16,1.0,0.0158272457062615,1.0,0.0190262206424248,1.0,0.0324029464129324
2020-12-17,0.0,0.0212230351155143,1.0,0.0167630161507692,1.0,0.0081530597779931
2020-12-18,0.0,0.0,1.0,0.0217341136927524,1.0,0.007212291776472
2020-12-21,0.0,0.0,1.0,0.0145095616707306,1.0,-0.0122295107964327
2020-12-22,1.0,0.0,1.0,0.0097504368004081,1.0,-0.0075258285299411
2020-12-23,0.0,0.0298942930559238,1.0,0.0160185655246338,1.0,0.023307781233134
2020-12-28,0.0,0.0,1.0,0.028206606915697,1.0,0.0065177198035169
2020-12-29,1.0,0.0,1.0,0.0026145205616284,0.0,0.0052762617556655
2020-12-30,1.0,0.0049383293047512,1.0,-0.0043196520877325,0.0,0.0034140486629696
2021-01-04,1.0,0.0292769584133385,1.0,0.0398999585390536,1.0,-0.0066675482554041
2021-01-05,1.0,0.0442905570201895,1.0,0.0168379675257447,1.0,0.0107386821239813
2021-01-06,0.0,0.0245358091664491,1.0,0.0534660002338335,1.0,0.0432801645909275
2021-01-07,1.0,0.0,1.0,0.0612773046611172,1.0,0.0445497522416077
2021-01-08,1.0,0.0095359996305705,1.0,0.0033006535479065,0.0,0.0154873885455611
2021-01-11,0.0,-0.0127145236473743,1.0,-0.0099990141986389,1.0,-0.0069845095577163
2021-01-12,0.0,0.0031786309118435,1.0,-0.0037860292625873,1.0,-0.0145763567083573
2021-01-13,1.0,-0.0190717854710613,1.0,-0.0397048807097855,1.0,-0.0121469554410256
2021-01-14,1.0,0.0171408511513986,0.0,0.0168689652528978,1.0,0.028732082849758
2021-01-15,0.0,-0.0030853070925057,0.0,-0.0002057162989737,1.0,0.0106084357419229
2021-01-18,0.0,-0.0109701216795221,0.0,-0.016251800017616,1.0,-0.003744132258822
2021-01-19,1.0,-0.0106273738286135,1.0,-0.027257760888778,1.0,-0.0137285546731214
2021-01-20,1.0,0.0058721538332151,0.0,0.0014736816620215,0.0,-0.0296411821394658
2021-01-21,1.0,-0.0189983360817489,0.0,0.0115789464532122,0.0,0.0
2021-01-22,1.0,-0.0590673554665593,1.0,-0.0125263108473456,0.0,0.0
2021-01-26,1.0,-0.03385151306903,1.0,-0.0088421066922916,0.0,0.0
2021-01-27,1.0,0.0507272481875868,0.0,0.0087399047361964,1.0,0.0
2021-01-28,1.0,0.0413615483601591,0.0,0.0106206279366859,1.0,0.0473665207343632
2021-01-29,1.0,0.0058138639704669,0.0,0.0050890446625895,1.0,0.0112936210932749
2021-02-01,1.0,0.0058138639704669,0.0,0.0097355858594934,1.0,0.0073775341019992
2021-02-02,1.0,0.058866212819413,0.0,0.0,0.0,0.0032685973477889
2021-02-03,1.0,0.0055210805526789,1.0,0.0,0.0,-0.0104279157590093
2021-02-04,0.0,0.0003451110505626,1.0,0.0100054451813651,0.0,0.0
2021-02-05,1.0,0.0383023367754698,1.0,0.008917894538855,0.0,0.0
2021-02-08,1.0,0.0277095698779758,1.0,0.0321914195543423,0.0,0.0
2021-02-09,1.0,0.0114081442076707,0.0,0.0065539094336913,0.0,0.0
2021-02-10,1.0,-0.0003565532118502,0.0,0.0113107770173886,0.0,0.0
2021-02-11,1.0,0.0160427365111329,0.0,0.0091966061842518,1.0,0.0
2021-02-12,1.0,0.0156863031894008,0.0,-0.0048625828416983,0.0,0.0207046798841498
2021-02-17,1.0,0.0378682023835213,0.0,0.0,0.0,0.0
2021-02-18,1.0,0.0177747580149352,1.0,0.0,0.0,0.0
2021-02-19,1.0,-0.0622119851376306,0.0,0.016870684064061,1.0,0.0
2021-02-22,1.0,-0.2363397242053253,0.0,0.0134759751393461,1.0,0.0022598797464324
2021-02-23,1.0,-0.201448401352163,1.0,0.0014401785535128,1.0,0.0331449659320609
2021-02-24,1.0,0.0183298886826239,1.0,0.0102870036736987,1.0,0.0032811296728099
2021-02-25,1.0,0.0285132971553687,1.0,0.002532935198428,1.0,-0.0134888380261598
2021-02-26,1.0,0.0094827035134229,1.0,-0.0101317086069762,0.0,-0.032461791583004
2021-03-01,1.0,-0.0068965907115919,1.0,0.0063829838253443,0.0,-0.0473010375053831
2021-03-02,0.0,-0.0375000126834185,1.0,0.0352583646205842,0.0,0.0
2021-03-03,0.0,-0.056465564663619,1.0,0.0196078358089255,1.0,0.0
2021-03-04,1.0,0.0,1.0,-0.00500000467181,1.0,0.0415065319630837
2021-03-05,1.0,0.0347592913714934,1.0,0.0307067638776895,0.0,0.0407781217224145
2021-03-08,1.0,0.0154968596415503,1.0,0.0275201585641826,0.0,0.0
2021-03-09,1.0,0.0004558485957288,0.0,0.0185641092474465,1.0,0.0
2021-03-10,1.0,0.0182316446600418,1.0,0.0034871815177648,1.0,0.0140169746241286
2021-03-11,1.0,0.070647335661523,1.0,0.0266666739415985,1.0,0.0284028508776768
2021-03-12,1.0,0.0099352068150872,0.0,0.0044444461503267,0.0,0.0132596682377485
2021-03-15,1.0,0.0224622572398245,0.0,-0.0166666615490197,1.0,0.0162062883836448
2021-03-16,1.0,0.0021159485136272,1.0,-0.0117171650487225,1.0,0.0143646813971559
2021-03-17,1.0,0.0211596274518844,0.0,-0.0088888769477125,1.0,0.0331491705943713
2021-03-18,1.0,0.0008376313340588,0.0,0.0,1.0,0.0282849904767276
2021-03-19,1.0,0.0067002057181998,0.0,0.0,1.0,0.0120396528883444
2021-03-22,1.0,-0.0041875933674469,0.0,0.0,0.0,0.0049574937457572
2021-03-23,1.0,-0.0104689834186174,0.0,0.0,0.0,0.0099149874915142
2021-03-24,1.0,0.0150928166823936,1.0,0.0,0.0,-0.0155807618830614
2021-03-25,1.0,0.004743469101541,1.0,0.0026870154942513,1.0,0.0
2021-03-26,1.0,0.0297542111520974,1.0,0.0289122899854304,0.0,0.0214389238103877
2021-03-29,1.0,0.0209940319010386,1.0,0.025520825252049,1.0,0.0
2021-03-30,1.0,0.0148053732710634,0.0,0.0060259434443722,0.0,0.0255028571265142
2021-03-31,1.0,0.0249577145816055,1.0,0.0066387633556234,0.0,0.0
2021-04-01,1.0,0.0041169093717836,1.0,0.0097028008164369,0.0,0.0
2021-04-05,1.0,-0.003705163055141,1.0,0.0603615659209786,0.0,0.0
2021-04-06,1.0,0.003293555187159,1.0,0.0073217821026106,1.0,0.0
2021-04-07,1.0,0.0020584546858918,0.0,0.014643549562243,0.0,0.0122131987245313
2021-04-08,0.0,0.0025021344292126,0.0,0.0144508772513231,0.0,0.0029607866044378
2021-04-09,1.0,-0.0083402611127752,1.0,0.0082851729431669,0.0,-0.0011102796370725
2021-04-12,1.0,0.0162635933129819,1.0,0.007094269985775,1.0,0.0103626917571663
2021-04-13,1.0,0.0054211977709939,1.0,0.0135082592110907,0.0,0.0099374109571218
2021-04-14,1.0,0.0157024634901082,1.0,0.0474246901280884,0.0,0.0338608845452684
2021-04-15,1.0,0.017619465568447,0.0,0.0112276735038839,0.0,0.0
2021-04-16,1.0,-0.0075754585935889,0.0,0.0041413570447509,0.0,0.0
2021-04-19,1.0,0.0628850332373001,0.0,0.0112276735038839,1.0,0.0
2021-04-20,0.0,0.0106863116716292,0.0,-0.002852946043488,1.0,0.0134986937889362
2021-04-22,1.0,-0.0057542398430083,1.0,0.0,1.0,0.0113097294956679
2021-04-23,1.0,-0.0160296681340945,1.0,0.0088660728280905,0.0,0.0178766828608087
2021-04-26,1.0,-0.0115084796860166,1.0,0.0330378041921437,1.0,0.0160525056261947
2021-04-27,0.0,0.0146936051020711,1.0,0.0157972113714379,1.0,0.0101929353774487
2021-04-28,1.0,0.0113350667930262,1.0,0.0326047061890083,1.0,0.03236725323362
2021-04-29,1.0,0.0197314125656382,0.0,0.0067742174626513,0.0,0.0060326231210688
2021-04-30,1.0,0.0046179901749365,1.0,-0.0056154774040472,1.0,-0.0209368475306802
2021-05-03,1.0,0.0004201700779564,1.0,-0.0164007462844693,1.0,0.0009003170278395
2021-05-04,1.0,-0.0067225845176965,0.0,-0.0099830694352039,1.0,0.0065812088601057
2021-05-05,1.0,0.0063025511693457,1.0,0.0,1.0,0.0278810372359814
2021-05-06,1.0,0.0021008503897819,1.0,0.0291227460157961,1.0,0.0095029260971899
2021-05-07,1.0,0.0342638444454416,0.0,8.580481255837765e-05,1.0,0.0124269080068309
2021-05-10,0.0,0.0072580988016802,1.0,0.0335507120462614,1.0,0.0321637405694769
2021-05-11,0.0,0.0149192940982578,1.0,0.0415862462260673,0.0,0.0151405435428844
2021-05-12,0.0,0.0294354917016183,1.0,0.0038983141843073,1.0,0.0021629007297412
2021-05-13,1.0,0.0,1.0,-0.03203389355445,1.0,0.0299206930438229
2021-05-14,1.0,0.0224807279036544,1.0,-0.0526271126795759,0.0,0.0181437582266154
2021-05-17,0.0,0.0136881535549828,1.0,-0.0354237230149903,0.0,0.0129099951293705
2021-05-18,0.0,0.019011372500109,1.0,0.0073324025728134,0.0,0.0205861694662882
2021-05-19,0.0,0.0019011496232594,0.0,-0.0155377098979228,1.0,0.0
2021-05-20,1.0,-0.0007604598493036,1.0,-0.0214734675205917,1.0,0.0181568715910159
2021-05-21,0.0,0.00881906022026,0.0,-0.0288931579151062,0.0,0.0099349197920398
2021-05-24,1.0,0.0168711208625132,0.0,0.0,0.0,0.0140458956915278
2021-05-25,1.0,0.020705494871322,0.0,0.0,1.0,0.0081836579941773
2021-05-26,0.0,0.010420736727285,1.0,0.0,0.0,0.0168500615529695
2021-05-27,1.0,0.0131224092121367,0.0,0.0116425983481832,0.0,0.0144428936832676
2021-05-28,0.0,0.0428406809505777,0.0,0.0175992724255691,0.0,0.022695975787992
2021-05-31,0.0,0.0,1.0,0.036913362215599,0.0,0.0
2021-06-01,0.0,0.0,1.0,0.0085470058821983,1.0,0.0
2021-06-02,1.0,0.0,1.0,-0.0111111076468576,0.0,0.0371941794595056
2021-06-04,1.0,0.0199572134192651,0.0,-0.0189743608530502,0.0,0.0
2021-06-07,1.0,0.0174625472454006,0.0,-0.0371794885785125,1.0,0.0
2021-06-08,1.0,0.0263720692949167,0.0,0.0,1.0,0.0100548493401442
2021-06-09,1.0,0.0125348785931494,1.0,0.0,1.0,0.0417428700457789
2021-06-10,1.0,0.0107939232329899,1.0,0.0102477244021363,1.0,0.0083333267858749
2021-06-11,1.0,0.004526483936415,1.0,0.0226341070405347,1.0,-0.0133928588966406
2021-06-14,0.0,0.0219359242314472,1.0,0.0032199049303326,1.0,-0.0160714404971563
2021-06-15,1.0,0.0,1.0,-0.0091375830602341,1.0,-0.0229166609376404
2021-06-16,0.0,0.0072213800834847,1.0,-0.028544074279052,1.0,0.0284577619713321
2021-06-17,0.0,0.0041265668499129,1.0,-0.0500391585570843,1.0,0.0202020038625523
2021-06-18,1.0,-0.0226960057706583,1.0,0.0194374354165266,1.0,0.0067175771118021
2021-06-21,1.0,-0.0027510445666087,1.0,0.0343893186472064,0.0,-0.0003053558642734
2021-06-22,1.0,0.0093102764940038,1.0,0.012557592024342,0.0,-0.0088549674008305
2021-06-23,1.0,0.0179310067778634,0.0,0.032161894316016,0.0,-0.0039694750942266
2021-06-24,0.0,0.0224137865254704,1.0,0.0,0.0,0.0
2021-06-25,0.0,0.0,1.0,0.0212365582170866,0.0,0.0
2021-06-28,0.0,0.0,1.0,0.0040621684195139,0.0,0.0
2021-06-29,1.0,0.0,1.0,-0.0016778590405971,0.0,0.0
2021-06-30,1.0,0.0186014222592687,0.0,0.0091840255088698,0.0,0.0
2021-07-01,1.0,0.0292800808709725,1.0,0.0098904890095521,0.0,0.0
2021-07-02,1.0,0.0027303884661744,0.0,0.0144642959139853,0.0,0.0
2021-07-05,0.0,-0.0047780687521677,0.0,0.0175000041255075,0.0,0.0
2021-07-06,0.0,-0.0170648168499531,0.0,0.0209821454949961,0.0,0.0
2021-07-07,1.0,-0.0392491120739835,1.0,0.0,0.0,0.0
2021-07-08,1.0,0.0102190266485192,0.0,0.0222281648493214,0.0,0.0
2021-07-12,1.0,0.0138686790229904,1.0,0.0,0.0,0.0
2021-07-13,1.0,0.0208028997693581,0.0,0.0070373637473905,0.0,0.0
2021-07-14,1.0,0.0035587357582533,1.0,0.0115551637621246,0.0,0.0
2021-07-15,1.0,-0.0167259422572251,0.0,0.009209384479435,0.0,0.0
2021-07-16,1.0,-0.0256227816528585,0.0,0.0066898336964397,1.0,0.0
2021-07-19,0.0,-0.0587187925914834,0.0,0.0,1.0,0.0135888277504262
2021-07-20,1.0,0.0,1.0,0.0,0.0,0.0268292696941696
2021-07-21,1.0,0.0167972705346402,1.0,0.0187123138661919,1.0,0.0
2021-07-22,1.0,0.0160507197789062,1.0,0.017204690065566,0.0,0.003399045522815
2021-07-23,1.0,0.0141843428895717,1.0,0.0153423242550556,1.0,-0.0030591297595915
2021-07-26,1.0,0.0253826042255791,1.0,0.0362717327232498,1.0,0.010876968094892
2021-07-27,0.0,0.0018281622656125,0.0,0.0030250572347208,1.0,0.0203942731368898
2021-07-28,1.0,0.0201096659394868,1.0,0.0164217816024336,0.0,0.0354892133252731
2021-07-29,0.0,0.0043164499174753,0.0,0.0160760537822478,0.0,0.0
2021-07-30,0.0,0.0010790246871671,0.0,-0.0189282664306349,1.0,0.0
2021-08-02,1.0,-0.0140288426646689,1.0,0.0,1.0,0.0230519279136972
2021-08-03,1.0,-0.0334532769902492,1.0,0.0296046692889959,1.0,0.0009553917612788
2021-08-04,1.0,0.0082862919634023,1.0,0.0111607224844476,0.0,-0.0213375726130546
2021-08-05,1.0,0.0915254935299118,1.0,-0.0179464239753849,1.0,-0.0264331178259986
2021-08-06,1.0,0.0014034011611544,1.0,-0.0099107069805239,1.0,-0.0114649636056105
2021-08-09,0.0,-0.0101754862320876,1.0,-0.0227678515106837,1.0,0.0214494464410146
2021-08-10,1.0,0.0098244932152958,1.0,0.0164295622100054,1.0,0.0003208815153733
2021-08-11,0.0,0.0171929487626697,0.0,0.0142267188608707,1.0,0.0041719886835573
2021-08-12,1.0,0.0,1.0,0.0094538847640915,1.0,-0.0022464879978357
2021-08-13,0.0,0.0189263362902256,0.0,0.0087196036477133,1.0,-0.0070603455088808
2021-08-16,0.0,0.0061939983623916,1.0,0.0,1.0,0.0163078750554883
2021-08-17,0.0,0.0074205249305269,1.0,0.0111923060718121,1.0,-0.002609275011178
2021-08-18,0.0,-0.0042469868185068,1.0,-0.0219221154855781,1.0,0.0150032643397205
2021-08-19,1.0,0.0,1.0,-0.0724262238831255,1.0,0.0055446893063873
2021-08-20,1.0,0.0087120877658384,1.0,-0.0833410402322735,1.0,0.0111486798102355
2021-08-23,0.0,0.0344696809736487,1.0,0.0037925402070327,1.0,0.021283792821019
2021-08-24,0.0,0.0,1.0,0.038027885814592,1.0,0.0251239476613295
2021-08-25,0.0,0.0,1.0,0.0036966752275329,1.0,0.0097560761918458
2021-08-26,1.0,0.0,0.0,-0.0028973953046872,1.0,0.0061788838700518
2021-08-27,0.0,0.0285198589579466,0.0,0.0090918184296561,1.0,0.0035772457446182
2021-08-30,1.0,0.0,1.0,0.0154860727040791,1.0,0.001626030506249
2021-08-31,1.0,0.0010638257321016,1.0,0.0026262564701885,1.0,0.0208945376382977
2021-09-01,0.0,-0.0304964465628508,0.0,0.0059595999409698,1.0,0.0183515711411952
2021-09-02,0.0,-0.0301418379854835,1.0,0.0101010084281638,0.0,-0.0051513302717689
2021-09-03,0.0,-0.0503546358046842,1.0,0.0189899042760928,1.0,-0.0289761733067258
2021-09-06,0.0,0.0,0.0,0.0068118538560807,1.0,-0.0254346040088974
2021-09-08,0.0,0.0,0.0,-0.0016513557135676,1.0,0.0019972929604785
2021-09-09,0.0,0.0,0.0,-0.0120755444242701,0.0,-0.0176431462067529
