ativo|target|data|Close|Open|Low|High|ln_open|ln_high|log_return|log_return_binario|esmble_jan_tot|esmble_jan_par|in_precision
PETR4|1.015|2020-08-04|6.476519|6.381363|6.318917|6.556806|1.8533817109033366|1.8805035941425519|0.027121883239215272|1|1|1|1.0
PETR4|1.015|2020-08-05|6.892824|6.610331|6.610331|6.92256|1.888633728252817|1.9347856434143673|0.04615191516155037|1|1|1|1.0
PETR4|1.015|2020-08-06|6.904718|6.92256|6.842272|6.9969|1.9347856434143673|1.9454671938222707|0.010681550407903417|0|1|1|1.0
PETR4|1.015|2020-08-07|6.776853|6.797668|6.705486|6.812536|1.9165796121878174|1.9187644443790697|0.002184832191252317|0|1|1|1.0
PETR4|1.015|2020-08-10|6.973111|6.809563|6.732249|6.973111|1.9183279477646782|1.9420614666551264|0.02373351889044817|1|1|1|1.0
PETR4|1.015|2020-08-11|6.863088|7.050425|6.85714|7.100976|1.953087898695132|1.9602322393885838|0.007144340693451712|0|1|1|1.0
PETR4|1.015|2020-08-12|6.982032|6.946349|6.863088|7.041504|1.9382161978048345|1.951821783716589|0.013605585911754536|0|1|1|1.0
PETR4|1.015|2020-08-13|6.791721|6.973111|6.753064|7.011768|1.9420614666551264|1.9475898803735807|0.005528413718454361|0|0|1|1.0
PETR4|1.015|2020-08-14|6.74117|6.770906|6.699539|6.833352|1.912634903671948|1.9218153291798388|0.009180425507890666|0|1|1|1.0
PETR4|1.015|2020-08-17|6.720354|6.744143|6.586542|6.791721|1.9086744245079668|1.9157043704268168|0.007029945918850089|0|1|1|1.0
PETR4|1.015|2020-08-18|6.845246|6.818484|6.770906|6.910665|1.9196371597558377|1.9330658704862556|0.013428710730417848|0|1|1|1.0
PETR4|1.015|2020-08-19|6.806589|6.824431|6.764959|6.934454|1.920508967632185|1.9365023195930802|0.01599335196089524|1|0|1|1.0
PETR4|1.015|2020-08-20|6.759011|6.696566|6.646014|6.800642|1.901594857691341|1.9170170194902567|0.015422161798915646|1|1|1|1.0
PETR4|1.015|2020-08-21|6.70846|6.702513|6.646014|6.729275|1.902482530700882|1.9064674112563844|0.003984880555502501|0|1|1|1.0
PETR4|1.015|2020-08-24|6.830378|6.797668|6.779827|6.877956|1.9165796121878174|1.9283215147811215|0.011741902593304099|0|1|1|1.0
PETR4|1.015|2020-08-25|6.800642|6.866061|6.747117|6.883903|1.9265905793537392|1.929185787605045|0.0025952082513058805|0|1|1|1.0
PETR4|1.015|2020-08-26|6.607357|6.773879|6.553832|6.809563|1.9130738918209285|1.9183279477646782|0.005254055943749725|0|1|1|1.0
PETR4|1.015|2020-08-27|6.586542|6.637093|6.553832|6.681698|1.8926740664205954|1.8993721468641054|0.006698080443509946|0|1|1|1.0
PETR4|1.015|2020-08-28|6.702513|6.616278|6.55978|6.702513|1.8895329761856396|1.902482530700882|0.012949554515242268|0|1|1|1.0
PETR4|1.015|2020-08-31|6.509228|6.637093|6.509228|6.669803|1.8926740664205954|1.897590324258975|0.004916257838379456|0|1|1|1.0
PETR4|1.015|2020-09-01|6.800642|6.60141|6.577621|6.806589|1.887283262579018|1.9178911136213324|0.03060785104231445|1|1|1|1.0
PETR4|1.015|2020-09-02|6.779827|6.818484|6.696566|6.869035|1.9196371597558377|1.9270236305747104|0.00738647081887267|0|1|1|1.0
PETR4|1.015|2020-09-03|6.803615|6.723328|6.711434|6.874982|1.9055832700403834|1.9278890253673895|0.02230575532700607|1|1|1|1.0
PETR4|1.015|2020-09-04|6.81551|6.839299|6.714407|6.84822|1.9226852410023567|1.9239887644916311|0.0013035234892744274|0|1|1|1.0
PETR4|1.015|2020-09-08|6.619252|6.690618|6.515175|6.690618|1.9007062465552884|1.9007062465552884|0.0|0|1|1|1.0
PETR4|1.015|2020-09-09|6.759011|6.687645|6.687645|6.770906|1.900261794230059|1.912634903671948|0.012373109441889074|0|1|1|1.0
PETR4|1.015|2020-09-10|6.577621|6.714407|6.574648|6.714407|1.9042555163213835|1.9042555163213835|0.0|0|0|0|0.0
PETR4|1.015|2020-09-11|6.506255|6.577621|6.467598|6.619252|1.8836731298102358|1.8899823726284042|0.006309242818168359|0|0|0|0.0
PETR4|1.015|2020-09-14|6.446783|6.524096|6.372442|6.535991|1.8755023995493394|1.8773239805677697|0.0018215810184303294|0|1|1|1.0
PETR4|1.015|2020-09-15|6.443809|6.535991|6.408126|6.565727|1.8773239805677697|1.8818632403898592|0.00453925982208947|0|0|1|1.0
PETR4|1.015|2020-09-16|6.461651|6.497334|6.422994|6.538964|1.8713919389193423|1.8777787431350192|0.0063868042156769445|0|0|1|1.0
PETR4|1.015|2020-09-17|6.586542|6.396231|6.381363|6.592489|1.8557089106422309|1.8859309706811518|0.030222060038920917|1|0|1|1.0
PETR4|1.015|2020-09-18|6.437862|6.538964|6.408126|6.586542|1.8777787431350192|1.8850284763469856|0.007249733211966314|0|1|1|1.0
PETR4|1.015|2020-09-21|6.214841|6.330812|6.188079|6.381363|1.8454285059702347|1.8533817109033366|0.00795320493310192|0|0|1|1.0
PETR4|1.015|2020-09-22|6.185105|6.232683|6.170237|6.348653|1.8298068981987143|1.8482426644184495|0.018435766219735195|1|0|1|0.0
PETR4|1.015|2020-09-23|6.015609|6.185105|6.006689|6.232683|1.8221439822565355|1.8298068981987143|0.007662915942178827|0|1|1|1.0
PETR4|1.015|2020-09-24|6.066161|6.018583|5.965058|6.158343|1.794851849554224|1.8178077478536925|0.022955898299468425|1|0|1|0.0
PETR4|1.015|2020-09-25|5.985873|5.99182|5.908559|6.02453|1.7903952057103023|1.795839468035158|0.00544426232485562|0|0|1|1.0
PETR4|1.015|2020-09-28|5.837193|6.045345|5.837193|6.113738|1.7992885543985113|1.8105383700807078|0.011249815682196518|0|1|1|1.0
PETR4|1.015|2020-09-29|5.742037|5.837193|5.724196|5.905586|1.7642500306056363|1.7758986826595218|0.011648652053885433|0|0|1|1.0
PETR4|1.015|2020-09-30|5.831246|5.798536|5.777721|5.959111|1.7576054718975471|1.7849213088778135|0.027315836980266406|1|0|1|1.0
PETR4|1.015|2020-10-01|5.902612|5.840166|5.688512|5.965058|1.764759221093697|1.7859187788890285|0.021159557795331407|1|1|1|1.0
PETR4|1.015|2020-10-02|5.655803|5.866929|5.655803|5.869903|1.7693313282853609|1.7698381090015967|0.0005067807162357774|0|1|1|1.0
PETR4|1.015|2020-10-05|5.956137|5.756905|5.721222|5.994794|1.7504000039073537|1.7908914259207847|0.04049142201343092|1|0|1|1.0
PETR4|1.015|2020-10-06|5.926401|6.086976|5.926401|6.155369|1.8061514066750346|1.817324709098551|0.01117330242351633|0|1|1|1.0
PETR4|1.015|2020-10-07|5.884771|5.947216|5.816378|5.962084|1.782923210898905|1.7854200843884287|0.0024968734895236544|0|0|1|0.0
PETR4|1.015|2020-10-08|6.078055|5.959111|5.905586|6.122659|1.7849213088778135|1.8119964792905618|0.027075170412748317|1|1|1|1.0
PETR4|1.015|2020-10-09|5.887744|6.048319|5.887744|6.063187|1.7997803821952734|1.802235569431051|0.002455187235777645|0|0|1|1.0
PETR4|1.015|2020-10-13|5.985873|5.920454|5.866929|5.985873|1.778413135144638|1.789402193034375|0.010989057889737142|0|0|1|1.0
PETR4|1.015|2020-10-14|5.938296|5.973979|5.938296|6.05724|1.7874132045550646|1.8012542507898448|0.013841046234780219|0|0|1|1.0
PETR4|1.015|2020-10-15|5.872876|5.834219|5.780694|5.878823|1.7637404093079962|1.7713565718058064|0.007616162497810164|0|0|1|1.0
PETR4|1.015|2020-10-16|5.747985|5.849087|5.745011|5.860982|1.7662855806877604|1.768317166341308|0.002031585653547552|0|1|1|1.0
PETR4|1.015|2020-10-19|5.804483|5.771773|5.724196|5.929375|1.7529793123489388|1.7799188111650042|0.026939498816065388|1|0|1|1.0
PETR4|1.015|2020-10-20|6.000741|5.849087|5.825298|6.027504|1.7662855806877604|1.7963329946980209|0.030047414010260454|1|0|1|1.0
PETR4|1.015|2020-10-21|5.994794|5.994794|5.896665|6.045345|1.7908914259207847|1.7992885543985113|0.008397128477726667|0|0|1|1.0
PETR4|1.015|2020-10-22|6.196999|5.976952|5.962084|6.196999|1.7879107390251956|1.8240651426115533|0.036154403586357686|1|1|1|1.0
PETR4|1.015|2020-10-23|6.116712|6.226736|6.107791|6.286208|1.8288522789742345|1.8383580272329607|0.009505748258726188|0|0|1|1.0
PETR4|1.015|2020-10-26|6.021557|6.045345|5.956137|6.104818|1.7992885543985113|1.809078295488481|0.009789741089969661|0|0|1|1.0
PETR4|1.015|2020-10-27|5.911533|6.02453|5.890718|6.05724|1.795839468035158|1.8012542507898448|0.005414782754686875|0|0|1|0.0
PETR4|1.015|2020-10-28|5.551726|5.753932|5.551726|5.780694|1.7498834471936922|1.7545237446807085|0.004640297487016332|0|1|1|1.0
PETR4|1.015|2020-10-29|5.73609|5.48036|5.275181|5.759879|1.7011707922328623|1.7509164675427065|0.049745675309844195|1|1|1|1.0
PETR4|1.015|2020-10-30|5.632014|5.691486|5.611199|5.81043|1.7389713739716226|1.759654578452213|0.020683204480590467|1|1|1|1.0
PETR4|1.015|2020-11-03|5.84314|5.80151|5.747985|5.91748|1.758118228496126|1.7779106825946294|0.019792454098503276|1|1|1|1.0
PETR4|1.015|2020-11-04|5.863955|5.95019|5.730143|5.968032|1.7834231518208075|1.7864172248173795|0.0029940729965720614|0|1|1|1.0
PETR4|1.015|2020-11-05|5.914507|5.932348|5.863955|5.944243|1.7804200874234795|1.7824231881410681|0.0020031007175886906|0|1|1|1.0
PETR4|1.015|2020-11-06|5.872876|5.813404|5.81043|5.932348|1.7601662857021436|1.7804200874234795|0.02025380172133584|1|0|1|1.0
PETR4|1.015|2020-11-09|6.425967|6.277287|6.256472|6.747117|1.8369378807690453|1.9091153025353966|0.07217742176635134|1|1|1|1.0
PETR4|1.015|2020-11-10|6.863088|6.509228|6.485439|6.883903|1.8732208623989541|1.929185787605045|0.055964925206090976|1|1|1|1.0
PETR4|1.015|2020-11-11|6.803615|6.943375|6.660882|6.946349|1.9377879675469187|1.9382161978048345|0.0004282302579157182|0|0|0|0.0
PETR4|1.015|2020-11-12|6.515175|6.761985|6.473545|6.785774|1.9113164860046181|1.9148283619465625|0.0035118759419443535|0|0|0|0.0
PETR4|1.015|2020-11-13|6.729275|6.547885|6.509228|6.779827|1.8791420967401251|1.913951585402571|0.03480948866244593|1|0|0|0.0
PETR4|1.015|2020-11-16|6.925533|6.898771|6.877956|7.026636|1.9313432797966565|1.9497080706691525|0.018364790872495984|1|0|1|1.0
PETR4|1.015|2020-11-17|7.044478|6.854167|6.833352|7.17829|1.9248567884896988|1.9710611931352762|0.0462044046455774|1|0|1|1.0
PETR4|1.015|2020-11-18|7.002847|7.133686|7.002847|7.175317|1.964828071389953|1.970646941854394|0.005818870464440851|0|1|1|1.0
PETR4|1.015|2020-11-19|7.083135|7.002847|6.949322|7.118818|1.9463167806551913|1.9627417004065388|0.016424919751347522|1|0|1|1.0
PETR4|1.015|2020-11-20|7.032583|7.089082|6.979058|7.133686|1.9585558540227956|1.964828071389953|0.00627221736715744|0|0|1|1.0
PETR4|1.015|2020-11-23|7.463757|7.151528|7.148554|7.463757|1.9673260401676853|2.0100589067449794|0.04273286657729414|1|1|1|1.0
PETR4|1.015|2020-11-24|7.796801|7.624331|7.624331|7.930613|2.0313445809393795|2.0707303340462957|0.039385753106916166|1|0|1|1.0
PETR4|1.015|2020-11-25|7.805721|7.790853|7.633252|7.880062|2.0529503532461915|2.0643357718591395|0.011385418612948062|0|0|1|1.0
PETR4|1.015|2020-11-26|7.677856|7.71354|7.600542|7.716513|2.042977226169771|2.0433625780589435|0.00038535188917254715|0|0|1|0.0
PETR4|1.015|2020-11-27|7.582701|7.707592|7.567833|7.749223|2.0422058171324893|2.047592580274564|0.0053867631420745354|0|0|1|1.0
PETR4|1.015|2020-11-30|7.404284|7.511334|7.386443|7.695698|2.0164130798286313|2.0406614714292095|0.024248391600578234|1|0|1|0.0
PETR4|1.015|2020-12-01|7.612437|7.552965|7.520255|7.662988|2.0219402014002776|2.0364019860207097|0.014461784620432017|0|0|1|1.0
PETR4|1.015|2020-12-02|7.704619|7.612437|7.532149|7.880062|2.0297833571397015|2.0643357718591395|0.03455241471943804|1|0|1|1.0
PETR4|1.015|2020-12-03|7.921692|7.775985|7.746249|7.996032|2.051040138143932|2.0789454186311462|0.027905280487214412|1|0|1|1.0
PETR4|1.015|2020-12-04|8.186343|8.085241|8.046584|8.198238|2.090040300871763|2.1039192531318314|0.01387895226006819|0|0|1|1.0
PETR4|1.015|2020-12-07|8.028742|8.109029|7.930613|8.263657|2.0929781322293017|2.1118672256316695|0.018889093402367774|1|1|1|1.0
PETR4|1.015|2020-12-08|7.927639|7.972244|7.868167|8.070373|2.075966009007097|2.0881997017837324|0.01223369277663533|0|0|1|1.0
PETR4|1.015|2020-12-09|8.0109|7.918719|7.850326|8.019821|2.0692294503203756|2.081916102427351|0.012686652106975504|0|1|1|1.0
PETR4|1.015|2020-12-10|8.272578|8.085241|8.067399|8.385575|2.090040300871763|2.1265129677600423|0.036472666888279104|1|1|1|1.0
PETR4|1.015|2020-12-11|8.198238|8.174449|8.112003|8.278525|2.101013313900173|2.1136648124317183|0.012651498531545347|0|1|1|1.0
PETR4|1.015|2020-12-14|8.213106|8.335024|8.213106|8.40639|2.120466395622727|2.1289921309385247|0.0085257353157977|0|1|1|1.0
PETR4|1.015|2020-12-15|8.281499|8.266631|8.219053|8.323129|2.11222704997739|2.119038265862878|0.006811215885488053|0|1|1|1.0
PETR4|1.015|2020-12-16|8.382601|8.281499|8.168502|8.397469|2.114023990658993|2.1279303509226235|0.013906360263630457|0|1|1|1.0
PETR4|1.015|2020-12-17|8.397469|8.415311|8.346918|8.442074|2.130052784773275|2.1332280130172214|0.0031752282439465596|0|1|1|1.0
PETR4|1.015|2020-12-18|8.355839|8.355839|8.33205|8.421258|2.1229605759165473|2.130759223270016|0.007798647353468802|0|0|0|0.0
PETR4|1.015|2020-12-21|8.034689|8.085241|7.886009|8.174449|2.090040300871763|2.101013313900173|0.010973013028409806|0|0|0|0.0
PETR4|1.015|2020-12-22|8.112003|8.088214|8.04361|8.168502|2.090407940319672|2.1002855383273906|0.009877598007718813|0|0|1|1.0
PETR4|1.015|2020-12-23|8.311235|8.156607|8.132818|8.400443|2.098828273680026|2.1282844425539014|0.029456168873875477|1|0|1|1.0
PETR4|1.015|2020-12-28|8.379628|8.433153|8.379628|8.48073|2.132170723437527|2.137796531004379|0.005625807566851826|0|0|1|1.0
PETR4|1.015|2020-12-29|8.40639|8.4391|8.323129|8.453968|2.1328756678508523|2.134635916946992|0.0017602490961396988|0|1|1|1.0
PETR4|1.015|2020-12-30|8.427206|8.430179|8.385575|8.47181|2.131818005477538|2.1367441812298678|0.004926175752329787|0|0|1|1.0
PETR4|1.015|2021-01-04|8.596701|8.519387|8.483704|8.676989|2.1423443898960097|2.1606745790912916|0.018330189195281843|1|1|1|1.0
PETR4|1.015|2021-01-05|8.932719|8.593728|8.397469|8.974349|2.151032634863568|2.194370396924624|0.04333776206105577|1|0|1|1.0
PETR4|1.015|2021-01-06|8.94164|8.968402|8.935693|9.188449|2.193707510813373|2.217947151721657|0.024239640908284343|1|0|0|0.0
PETR4|1.015|2021-01-07|9.218185|9.021927|9.021927|9.262789|2.19965794762117|2.226005191215084|0.026347243593913827|1|1|1|1.0
PETR4|1.015|2021-01-08|9.253869|9.354971|9.024901|9.44418|2.2359078597746955|2.24539867876209|0.009490818987394345|0|1|1|1.0
PETR4|1.015|2021-01-11|9.176555|9.102215|9.039769|9.236027|2.2085177904976323|2.2231118148314146|0.014594024333782318|0|0|1|1.0
PETR4|1.015|2021-01-12|9.108162|9.253869|9.108162|9.384707|2.225041734343979|2.239081449519151|0.014039715175171885|0|0|0|0.0
PETR4|1.015|2021-01-13|8.668068|9.12303|8.623464|9.176555|2.210801985749907|2.2166518618689617|0.005849876119054631|0|0|1|1.0
PETR4|1.015|2021-01-14|8.757276|8.674015|8.540203|8.822695|2.160331774717651|2.177327378901664|0.01699560418401269|1|0|0|1.0
PETR4|1.015|2021-01-15|8.361786|8.638332|8.335024|8.647253|2.156209508622786|2.157241698252706|0.0010321896299196887|0|0|1|1.0
PETR4|1.015|2021-01-18|8.346918|8.418285|8.329076|8.57886|2.1304061257980846|2.1493010375393844|0.018894911741299758|1|0|1|1.0
PETR4|1.015|2021-01-19|8.531282|8.468836|8.219053|8.581833|2.1363930730099625|2.149647527046509|0.01325445403654646|0|0|1|1.0
PETR4|1.015|2021-01-20|8.388549|8.608596|8.358813|8.659147|2.15276123894081|2.1586162188777487|0.005854979936938509|0|0|1|1.0
PETR4|1.015|2021-01-21|8.192291|8.33205|8.180396|8.445047|2.1201095243408736|2.133580115667604|0.013470591326730563|0|1|1|1.0
PETR4|1.015|2021-01-22|8.055505|8.007927|7.897903|8.100109|2.080431926087254|2.0918775183779745|0.011445592290720619|0|0|1|0.0
PETR4|1.015|2021-01-26|8.028742|8.103082|7.975217|8.317182|2.092244483136134|2.118323495537589|0.026079012401454715|1|1|1|1.0
PETR4|1.015|2021-01-27|8.141739|7.972244|7.888982|8.376654|2.075966009007097|2.12544855074936|0.04948254174226285|1|1|1|1.0
PETR4|1.015|2021-01-28|8.254736|8.123898|8.120924|8.459915|2.0948100882478857|2.135339126286334|0.040529038038448206|1|1|1|1.0
PETR4|1.015|2021-01-29|7.93656|8.18337|7.93656|8.230947|2.102104046214113|2.1079010748979745|0.005797028683861338|0|1|1|1.0
PETR4|1.015|2021-02-01|8.186343|8.106056|7.978191|8.230947|2.0926114366451207|2.1079010748979745|0.015289638252853788|1|1|1|1.0
PETR4|1.015|2021-02-02|8.522361|8.445047|8.385575|8.665094|2.133580115667604|2.159302771348774|0.025722655681169826|1|1|1|1.0
PETR4|1.015|2021-02-03|8.57886|8.617516|8.522361|8.665094|2.153796876094134|2.159302771348774|0.00550589525464007|0|1|1|1.0
PETR4|1.015|2021-02-04|8.569939|8.572912|8.388549|8.62049|2.1486074648591464|2.1541419276075753|0.005534462748428837|0|1|1|1.0
PETR4|1.015|2021-02-05|8.629411|8.617516|8.421258|8.947587|2.153796876094134|2.1913838869971927|0.037587010903058715|1|1|1|1.0
PETR4|1.015|2021-02-08|8.358813|8.477757|8.266631|8.712672|2.1374459100992884|2.164778517642135|0.02733260754284661|1|1|1|1.0
PETR4|1.015|2021-02-09|8.189317|8.340971|8.141739|8.436126|2.121179636452088|2.1325231984936077|0.01134356204151965|0|1|1|1.0
PETR4|1.015|2021-02-10|8.266631|8.248789|8.064425|8.337997|2.1100664016934068|2.1208230196600275|0.010756617966620752|0|1|1|1.0
PETR4|1.015|2021-02-11|8.349892|8.367733|8.287446|8.474783|2.124382999547745|2.1370950482189435|0.012712048671198684|0|1|1|1.0
PETR4|1.015|2021-02-12|8.456942|8.269604|8.210132|8.47181|2.1125866239713535|2.1367441812298678|0.024157557258514206|1|1|1|1.0
PETR4|1.015|2021-02-17|8.798907|8.48073|8.36476|8.80188|2.137796531004379|2.174965335030799|0.03716880402641998|1|1|1|1.0
PETR4|1.015|2021-02-18|8.703751|9.033822|8.635358|9.194396|2.2009755336953725|2.218594168024897|0.017618634329524596|1|1|1|1.0
PETR4|1.015|2021-02-19|8.126871|8.335024|8.079293|8.47181|2.120466395622727|2.1367441812298678|0.01627778560714077|1|1|1|1.0
PETR4|1.015|2021-02-22|6.37839|6.779827|6.363521|6.898771|1.913951585402571|1.9313432797966565|0.0173916943940855|1|1|1|1.0
PETR4|1.015|2021-02-23|7.154501|6.854167|6.753064|7.213973|1.9248567884896988|1.9760198397518591|0.051163051262160364|1|0|1|1.0
PETR4|1.015|2021-02-24|7.255604|7.300208|7.139633|7.43402|1.9879028408991082|2.006066762213115|0.018163921314006792|1|1|1|1.0
PETR4|1.015|2021-02-25|6.895797|7.43402|6.869035|7.508361|2.006066762213115|2.0160171996141756|0.009950437401060608|0|1|1|1.0
PETR4|1.015|2021-02-26|6.613305|6.898771|6.533017|6.96419|1.9313432797966565|1.9407813047043554|0.00943802490769885|0|1|1|1.0
PETR4|1.015|2021-03-01|6.541938|6.779827|6.518149|6.851193|1.913951585402571|1.9244227976938817|0.01047121229131065|0|0|1|1.0
PETR4|1.015|2021-03-02|6.538964|6.49436|6.146448|6.640067|1.870934107931028|1.8931220537988809|0.022187945867852887|1|0|0|0.0
PETR4|1.015|2021-03-03|6.301076|6.482466|6.08995|6.509228|1.8691009935268392|1.8732208623989541|0.004119868872114907|0|0|1|0.0
PETR4|1.015|2021-03-04|6.607357|6.333785|6.28026|6.660882|1.8458980037449544|1.8962519082163298|0.050353904471375444|1|1|1|1.0
PETR4|1.015|2021-03-05|6.657909|6.672777|6.628173|6.904718|1.8980361151104073|1.9322049460562456|0.034168830945838335|1|0|1|1.0
PETR4|1.015|2021-03-08|6.274313|6.524096|6.232683|6.625199|1.8755023995493394|1.8908804091570113|0.015378009607671883|1|1|1|1.0
PETR4|1.015|2021-03-09|6.42002|6.351627|6.202947|6.52707|1.8487110005581817|1.8759581442776612|0.02724714371947945|1|1|1|1.0
PETR4|1.015|2021-03-10|6.643041|6.524096|6.417046|6.643041|1.8755023995493394|1.8935698405743395|0.01806744102500013|1|1|1|1.0
PETR4|1.015|2021-03-11|6.925533|6.726302|6.723328|6.985006|1.9060255126966452|1.9437658516920924|0.037740338995447154|1|1|1|1.0
PETR4|1.015|2021-03-12|6.88985|6.883903|6.797668|6.952296|1.929185787605045|1.9390719647321764|0.009886177127131246|0|1|1|1.0
PETR4|1.015|2021-03-15|7.032583|6.872008|6.869035|7.038531|1.9274563488256304|1.9513994836237012|0.023943134798070753|1|1|1|1.0
PETR4|1.015|2021-03-16|6.92256|7.026636|6.907692|7.041504|1.9497080706691525|1.951821783716589|0.0021137130474364607|0|1|1|1.0
PETR4|1.015|2021-03-17|7.160448|6.880929|6.872008|7.175317|1.9287536718994154|1.970646941854394|0.04189326995497855|1|1|1|1.0
PETR4|1.015|2021-03-18|6.910665|7.100976|6.860114|7.106924|1.9602322393885838|1.9610695201052952|0.0008372807167114082|0|1|1|1.0
PETR4|1.015|2021-03-19|7.13666|6.919586|6.892824|7.148554|1.934355941250301|1.9669100984908647|0.03255415724056365|1|1|1|1.0
PETR4|1.015|2021-03-22|6.993926|7.044478|6.907692|7.07124|1.952244047502556|1.9560358534971027|0.0037918059945467597|0|1|1|1.0
PETR4|1.015|2021-03-23|6.779827|6.88985|6.779827|7.026636|1.9300493141064343|1.9497080706691525|0.019658756562718205|1|0|1|1.0
PETR4|1.015|2021-03-24|6.785774|6.895797|6.785774|6.999874|1.930912095573116|1.9458921488933114|0.014980053320195363|1|1|1|1.0
PETR4|1.015|2021-03-25|6.898771|6.750091|6.589516|6.928507|1.9095559862750455|1.9356443498758162|0.026088363600770714|1|1|1|1.0
PETR4|1.015|2021-03-26|6.976085|6.982032|6.872008|7.100976|1.9433399918863203|1.9602322393885838|0.01689224750226348|1|1|1|1.0
PETR4|1.015|2021-03-29|7.086108|6.940401|6.92256|7.086108|1.9373595538292836|1.958136247648047|0.02077669381876346|1|1|1|1.0
